VARIABLE="X","Y","DISPLACEMENT"
ZONE I=121, J=121, F=POINT
 -20.000 -290.000  0.453827E+00
 -15.000 -290.000  0.453707E+00
 -10.000 -290.000  0.453621E+00
  -5.000 -290.000  0.453569E+00
   0.000 -290.000  0.453551E+00
   5.000 -290.000  0.453569E+00
  10.000 -290.000  0.453621E+00
  15.000 -290.000  0.453707E+00
  20.000 -290.000  0.453827E+00
  25.000 -290.000  0.453983E+00
  30.000 -290.000  0.454171E+00
  35.000 -290.000  0.454394E+00
  40.000 -290.000  0.454648E+00
  45.000 -290.000  0.454937E+00
  50.000 -290.000  0.455259E+00
  55.000 -290.000  0.455609E+00
  60.000 -290.000  0.455996E+00
  65.000 -290.000  0.456410E+00
  70.000 -290.000  0.456855E+00
  75.000 -290.000  0.457334E+00
  80.000 -290.000  0.457836E+00
  85.000 -290.000  0.458369E+00
  90.000 -290.000  0.458932E+00
  95.000 -290.000  0.459518E+00
 100.000 -290.000  0.460130E+00
 105.000 -290.000  0.460771E+00
 110.000 -290.000  0.461440E+00
 115.000 -290.000  0.462126E+00
 120.000 -290.000  0.462839E+00
 125.000 -290.000  0.463567E+00
 130.000 -290.000  0.464325E+00
 135.000 -290.000  0.465106E+00
 140.000 -290.000  0.465900E+00
 145.000 -290.000  0.466717E+00
 150.000 -290.000  0.467550E+00
 155.000 -290.000  0.468403E+00
 160.000 -290.000  0.469272E+00
 165.000 -290.000  0.470158E+00
 170.000 -290.000  0.471063E+00
 175.000 -290.000  0.471969E+00
 180.000 -290.000  0.472899E+00
 185.000 -290.000  0.473845E+00
 190.000 -290.000  0.474792E+00
 195.000 -290.000  0.475759E+00
 200.000 -290.000  0.476743E+00
 205.000 -290.000  0.477727E+00
 210.000 -290.000  0.478728E+00
 215.000 -290.000  0.479735E+00
 220.000 -290.000  0.480746E+00
 225.000 -290.000  0.481770E+00
 230.000 -290.000  0.482794E+00
 235.000 -290.000  0.483832E+00
 240.000 -290.000  0.484878E+00
 245.000 -290.000  0.485920E+00
 250.000 -290.000  0.486980E+00
 255.000 -290.000  0.488038E+00
 260.000 -290.000  0.489092E+00
 265.000 -290.000  0.490156E+00
 270.000 -290.000  0.491228E+00
 275.000 -290.000  0.492314E+00
 280.000 -290.000  0.493380E+00
 285.000 -290.000  0.494463E+00
 290.000 -290.000  0.495533E+00
 295.000 -290.000  0.496626E+00
 300.000 -290.000  0.497698E+00
-300.000 -285.000  0.496568E+00
-295.000 -285.000  0.495471E+00
-290.000 -285.000  0.494365E+00
-285.000 -285.000  0.493266E+00
-280.000 -285.000  0.492172E+00
-275.000 -285.000  0.491067E+00
-270.000 -285.000  0.489978E+00
-265.000 -285.000  0.488893E+00
-260.000 -285.000  0.487812E+00
-255.000 -285.000  0.486727E+00
-250.000 -285.000  0.485643E+00
-245.000 -285.000  0.484577E+00
-240.000 -285.000  0.483501E+00
-235.000 -285.000  0.482440E+00
-230.000 -285.000  0.481381E+00
-225.000 -285.000  0.480333E+00
-220.000 -285.000  0.479290E+00
-215.000 -285.000  0.478246E+00
-210.000 -285.000  0.477223E+00
-205.000 -285.000  0.476205E+00
-200.000 -285.000  0.475188E+00
-195.000 -285.000  0.474194E+00
-190.000 -285.000  0.473204E+00
-185.000 -285.000  0.472223E+00
-180.000 -285.000  0.471266E+00
-175.000 -285.000  0.470310E+00
-170.000 -285.000  0.469374E+00
-165.000 -285.000  0.468446E+00
-160.000 -285.000  0.467540E+00
-155.000 -285.000  0.466650E+00
-150.000 -285.000  0.465776E+00
-145.000 -285.000  0.464916E+00
-140.000 -285.000  0.464081E+00
-135.000 -285.000  0.463269E+00
-130.000 -285.000  0.462467E+00
-125.000 -285.000  0.461692E+00
-120.000 -285.000  0.460933E+00
-115.000 -285.000  0.460203E+00
-110.000 -285.000  0.459495E+00
-105.000 -285.000  0.458811E+00
-100.000 -285.000  0.458153E+00
 -95.000 -285.000  0.457520E+00
 -90.000 -285.000  0.456913E+00
 -85.000 -285.000  0.456336E+00
 -80.000 -285.000  0.455786E+00
 -75.000 -285.000  0.455264E+00
 -70.000 -285.000  0.454774E+00
 -65.000 -285.000  0.454316E+00
 -60.000 -285.000  0.453888E+00
 -55.000 -285.000  0.453492E+00
 -50.000 -285.000  0.453127E+00
 -45.000 -285.000  0.452796E+00
 -40.000 -285.000  0.452498E+00
 -35.000 -285.000  0.452234E+00
 -30.000 -285.000  0.452004E+00
 -25.000 -285.000  0.451810E+00
 -20.000 -285.000  0.451650E+00
 -15.000 -285.000  0.451525E+00
 -10.000 -285.000  0.451436E+00
  -5.000 -285.000  0.451383E+00
   0.000 -285.000  0.451365E+00
   5.000 -285.000  0.451383E+00
  10.000 -285.000  0.451436E+00
  15.000 -285.000  0.451525E+00
  20.000 -285.000  0.451650E+00
  25.000 -285.000  0.451810E+00
  30.000 -285.000  0.452004E+00
  35.000 -285.000  0.452235E+00
  40.000 -285.000  0.452498E+00
  45.000 -285.000  0.452796E+00
  50.000 -285.000  0.453127E+00
  55.000 -285.000  0.453492E+00
  60.000 -285.000  0.453888E+00
  65.000 -285.000  0.454316E+00
  70.000 -285.000  0.454774E+00
  75.000 -285.000  0.455265E+00
  80.000 -285.000  0.455786E+00
  85.000 -285.000  0.456336E+00
  90.000 -285.000  0.456913E+00
  95.000 -285.000  0.457520E+00
 100.000 -285.000  0.458153E+00
 105.000 -285.000  0.458811E+00
 110.000 -285.000  0.459495E+00
 115.000 -285.000  0.460203E+00
 120.000 -285.000  0.460933E+00
 125.000 -285.000  0.461692E+00
 130.000 -285.000  0.462467E+00
 135.000 -285.000  0.463269E+00
 140.000 -285.000  0.464081E+00
 145.000 -285.000  0.464917E+00
 150.000 -285.000  0.465776E+00
 155.000 -285.000  0.466650E+00
 160.000 -285.000  0.467540E+00
 165.000 -285.000  0.468446E+00
 170.000 -285.000  0.469374E+00
 175.000 -285.000  0.470310E+00
 180.000 -285.000  0.471265E+00
 185.000 -285.000  0.472223E+00
 190.000 -285.000  0.473204E+00
 195.000 -285.000  0.474195E+00
 200.000 -285.000  0.475189E+00
 205.000 -285.000  0.476205E+00
 210.000 -285.000  0.477224E+00
 215.000 -285.000  0.478246E+00
 220.000 -285.000  0.479291E+00
 225.000 -285.000  0.480334E+00
 230.000 -285.000  0.481381E+00
 235.000 -285.000  0.482440E+00
 240.000 -285.000  0.483501E+00
 245.000 -285.000  0.484576E+00
 250.000 -285.000  0.485643E+00
 255.000 -285.000  0.486727E+00
 260.000 -285.000  0.487812E+00
 265.000 -285.000  0.488892E+00
 270.000 -285.000  0.489977E+00
 275.000 -285.000  0.491068E+00
 280.000 -285.000  0.492171E+00
 285.000 -285.000  0.493266E+00
 290.000 -285.000  0.494365E+00
 295.000 -285.000  0.495472E+00
 300.000 -285.000  0.496567E+00
-300.000 -280.000  0.495428E+00
-295.000 -280.000  0.494314E+00
-290.000 -280.000  0.493190E+00
-285.000 -280.000  0.492073E+00
-280.000 -280.000  0.490956E+00
-275.000 -280.000  0.489841E+00
-270.000 -280.000  0.488728E+00
-265.000 -280.000  0.487614E+00
-260.000 -280.000  0.486524E+00
-255.000 -280.000  0.485416E+00
-250.000 -280.000  0.484308E+00
-245.000 -280.000  0.483224E+00
-240.000 -280.000  0.482130E+00
-235.000 -280.000  0.481037E+00
-230.000 -280.000  0.479957E+00
-225.000 -280.000  0.478882E+00
-220.000 -280.000  0.477823E+00
-215.000 -280.000  0.476761E+00
-210.000 -280.000  0.475706E+00
-205.000 -280.000  0.474665E+00
-200.000 -280.000  0.473625E+00
-195.000 -280.000  0.472610E+00
-190.000 -280.000  0.471598E+00
-185.000 -280.000  0.470599E+00
-180.000 -280.000  0.469608E+00
-175.000 -280.000  0.468627E+00
-170.000 -280.000  0.467677E+00
-165.000 -280.000  0.466721E+00
-160.000 -280.000  0.465797E+00
-155.000 -280.000  0.464882E+00
-150.000 -280.000  0.463983E+00
-145.000 -280.000  0.463110E+00
-140.000 -280.000  0.462248E+00
-135.000 -280.000  0.461403E+00
-130.000 -280.000  0.460580E+00
-125.000 -280.000  0.459785E+00
-120.000 -280.000  0.459007E+00
-115.000 -280.000  0.458253E+00
-110.000 -280.000  0.457523E+00
-105.000 -280.000  0.456822E+00
-100.000 -280.000  0.456140E+00
 -95.000 -280.000  0.455494E+00
 -90.000 -280.000  0.454869E+00
 -85.000 -280.000  0.454269E+00
 -80.000 -280.000  0.453705E+00
 -75.000 -280.000  0.453171E+00
 -70.000 -280.000  0.452662E+00
 -65.000 -280.000  0.452190E+00
 -60.000 -280.000  0.451748E+00
 -55.000 -280.000  0.451338E+00
 -50.000 -280.000  0.450962E+00
 -45.000 -280.000  0.450618E+00
 -40.000 -280.000  0.450314E+00
 -35.000 -280.000  0.450040E+00
 -30.000 -280.000  0.449803E+00
 -25.000 -280.000  0.449602E+00
 -20.000 -280.000  0.449437E+00
 -15.000 -280.000  0.449309E+00
 -10.000 -280.000  0.449217E+00
  -5.000 -280.000  0.449161E+00
   0.000 -280.000  0.449143E+00
   5.000 -280.000  0.449161E+00
  10.000 -280.000  0.449217E+00
  15.000 -280.000  0.449309E+00
  20.000 -280.000  0.449437E+00
  25.000 -280.000  0.449602E+00
  30.000 -280.000  0.449803E+00
  35.000 -280.000  0.450040E+00
  40.000 -280.000  0.450314E+00
  45.000 -280.000  0.450618E+00
  50.000 -280.000  0.450962E+00
  55.000 -280.000  0.451337E+00
  60.000 -280.000  0.451748E+00
  65.000 -280.000  0.452190E+00
  70.000 -280.000  0.452663E+00
  75.000 -280.000  0.453171E+00
  80.000 -280.000  0.453705E+00
  85.000 -280.000  0.454269E+00
  90.000 -280.000  0.454868E+00
  95.000 -280.000  0.455494E+00
 100.000 -280.000  0.456140E+00
 105.000 -280.000  0.456822E+00
 110.000 -280.000  0.457523E+00
 115.000 -280.000  0.458252E+00
 120.000 -280.000  0.459008E+00
 125.000 -280.000  0.459785E+00
 130.000 -280.000  0.460580E+00
 135.000 -280.000  0.461403E+00
 140.000 -280.000  0.462248E+00
 145.000 -280.000  0.463110E+00
 150.000 -280.000  0.463983E+00
