VARIABLE="X","Y","DISPLACEMENT"
ZONE I=121, J=121, F=POINT
 -75.000 -290.000  0.110541E+01
 -70.000 -290.000  0.110295E+01
 -65.000 -290.000  0.110063E+01
 -60.000 -290.000  0.109847E+01
 -55.000 -290.000  0.109646E+01
 -50.000 -290.000  0.109461E+01
 -45.000 -290.000  0.109292E+01
 -40.000 -290.000  0.109140E+01
 -35.000 -290.000  0.109005E+01
 -30.000 -290.000  0.108888E+01
 -25.000 -290.000  0.108788E+01
 -20.000 -290.000  0.108706E+01
 -15.000 -290.000  0.108642E+01
 -10.000 -290.000  0.108596E+01
  -5.000 -290.000  0.108568E+01
   0.000 -290.000  0.108559E+01
   5.000 -290.000  0.108568E+01
  10.000 -290.000  0.108596E+01
  15.000 -290.000  0.108642E+01
  20.000 -290.000  0.108706E+01
  25.000 -290.000  0.108788E+01
  30.000 -290.000  0.108888E+01
  35.000 -290.000  0.109005E+01
  40.000 -290.000  0.109140E+01
  45.000 -290.000  0.109292E+01
  50.000 -290.000  0.109461E+01
  55.000 -290.000  0.109646E+01
  60.000 -290.000  0.109847E+01
  65.000 -290.000  0.110063E+01
  70.000 -290.000  0.110295E+01
  75.000 -290.000  0.110541E+01
  80.000 -290.000  0.110802E+01
  85.000 -290.000  0.111076E+01
  90.000 -290.000  0.111363E+01
  95.000 -290.000  0.111663E+01
 100.000 -290.000  0.111976E+01
 105.000 -290.000  0.112300E+01
 110.000 -290.000  0.112635E+01
 115.000 -290.000  0.112980E+01
 120.000 -290.000  0.113336E+01
 125.000 -290.000  0.113703E+01
 130.000 -290.000  0.114077E+01
 135.000 -290.000  0.114461E+01
 140.000 -290.000  0.114853E+01
 145.000 -290.000  0.115253E+01
 150.000 -290.000  0.115660E+01
 155.000 -290.000  0.116074E+01
 160.000 -290.000  0.116494E+01
 165.000 -290.000  0.116920E+01
 170.000 -290.000  0.117352E+01
 175.000 -290.000  0.117789E+01
 180.000 -290.000  0.118232E+01
 185.000 -290.000  0.118678E+01
 190.000 -290.000  0.119129E+01
 195.000 -290.000  0.119583E+01
 200.000 -290.000  0.120042E+01
 205.000 -290.000  0.120503E+01
 210.000 -290.000  0.120967E+01
 215.000 -290.000  0.121434E+01
 220.000 -290.000  0.121903E+01
 225.000 -290.000  0.122374E+01
 230.000 -290.000  0.122846E+01
 235.000 -290.000  0.123322E+01
 240.000 -290.000  0.123798E+01
 245.000 -290.000  0.124276E+01
 250.000 -290.000  0.124753E+01
 255.000 -290.000  0.125232E+01
 260.000 -290.000  0.125711E+01
 265.000 -290.000  0.126191E+01
 270.000 -290.000  0.126672E+01
 275.000 -290.000  0.127151E+01
 280.000 -290.000  0.127630E+01
 285.000 -290.000  0.128110E+01
 290.000 -290.000  0.128590E+01
 295.000 -290.000  0.129070E+01
 300.000 -290.000  0.129546E+01
-300.000 -285.000  0.129102E+01
-295.000 -285.000  0.128617E+01
-290.000 -285.000  0.128130E+01
-285.000 -285.000  0.127642E+01
-280.000 -285.000  0.127154E+01
-275.000 -285.000  0.126666E+01
-270.000 -285.000  0.126175E+01
-265.000 -285.000  0.125687E+01
-260.000 -285.000  0.125200E+01
-255.000 -285.000  0.124711E+01
-250.000 -285.000  0.124223E+01
-245.000 -285.000  0.123735E+01
-240.000 -285.000  0.123248E+01
-235.000 -285.000  0.122762E+01
-230.000 -285.000  0.122277E+01
-225.000 -285.000  0.121795E+01
-220.000 -285.000  0.121313E+01
-215.000 -285.000  0.120833E+01
-210.000 -285.000  0.120356E+01
-205.000 -285.000  0.119881E+01
-200.000 -285.000  0.119409E+01
-195.000 -285.000  0.118940E+01
-190.000 -285.000  0.118474E+01
-185.000 -285.000  0.118012E+01
-180.000 -285.000  0.117554E+01
-175.000 -285.000  0.117100E+01
-170.000 -285.000  0.116651E+01
-165.000 -285.000  0.116208E+01
-160.000 -285.000  0.115770E+01
-155.000 -285.000  0.115337E+01
-150.000 -285.000  0.114912E+01
-145.000 -285.000  0.114493E+01
-140.000 -285.000  0.114081E+01
-135.000 -285.000  0.113678E+01
-130.000 -285.000  0.113283E+01
-125.000 -285.000  0.112896E+01
-120.000 -285.000  0.112518E+01
-115.000 -285.000  0.112151E+01
-110.000 -285.000  0.111794E+01
-105.000 -285.000  0.111447E+01
-100.000 -285.000  0.111112E+01
 -95.000 -285.000  0.110790E+01
 -90.000 -285.000  0.110479E+01
 -85.000 -285.000  0.110181E+01
 -80.000 -285.000  0.109897E+01
 -75.000 -285.000  0.109627E+01
 -70.000 -285.000  0.109372E+01
 -65.000 -285.000  0.109132E+01
 -60.000 -285.000  0.108907E+01
 -55.000 -285.000  0.108698E+01
 -50.000 -285.000  0.108506E+01
 -45.000 -285.000  0.108331E+01
 -40.000 -285.000  0.108173E+01
 -35.000 -285.000  0.108033E+01
 -30.000 -285.000  0.107911E+01
 -25.000 -285.000  0.107807E+01
 -20.000 -285.000  0.107722E+01
 -15.000 -285.000  0.107655E+01
 -10.000 -285.000  0.107607E+01
  -5.000 -285.000  0.107579E+01
   0.000 -285.000  0.107569E+01
   5.000 -285.000  0.107579E+01
  10.000 -285.000  0.107607E+01
  15.000 -285.000  0.107655E+01
  20.000 -285.000  0.107722E+01
  25.000 -285.000  0.107807E+01
  30.000 -285.000  0.107911E+01
  35.000 -285.000  0.108033E+01
  40.000 -285.000  0.108173E+01
  45.000 -285.000  0.108331E+01
  50.000 -285.000  0.108506E+01
  55.000 -285.000  0.108698E+01
  60.000 -285.000  0.108907E+01
  65.000 -285.000  0.109132E+01
  70.000 -285.000  0.109372E+01
  75.000 -285.000  0.109627E+01
  80.000 -285.000  0.109897E+01
  85.000 -285.000  0.110181E+01
  90.000 -285.000  0.110479E+01
  95.000 -285.000  0.110790E+01
 100.000 -285.000  0.111112E+01
 105.000 -285.000  0.111447E+01
 110.000 -285.000  0.111794E+01
 115.000 -285.000  0.112151E+01
 120.000 -285.000  0.112518E+01
 125.000 -285.000  0.112896E+01
 130.000 -285.000  0.113283E+01
 135.000 -285.000  0.113678E+01
 140.000 -285.000  0.114081E+01
 145.000 -285.000  0.114493E+01
 150.000 -285.000  0.114912E+01
 155.000 -285.000  0.115337E+01
 160.000 -285.000  0.115770E+01
 165.000 -285.000  0.116208E+01
 170.000 -285.000  0.116651E+01
 175.000 -285.000  0.117100E+01
 180.000 -285.000  0.117554E+01
 185.000 -285.000  0.118012E+01
 190.000 -285.000  0.118474E+01
 195.000 -285.000  0.118940E+01
 200.000 -285.000  0.119409E+01
 205.000 -285.000  0.119881E+01
 210.000 -285.000  0.120356E+01
 215.000 -285.000  0.120833E+01
 220.000 -285.000  0.121313E+01
 225.000 -285.000  0.121795E+01
 230.000 -285.000  0.122277E+01
 235.000 -285.000  0.122762E+01
 240.000 -285.000  0.123248E+01
 245.000 -285.000  0.123735E+01
 250.000 -285.000  0.124223E+01
 255.000 -285.000  0.124711E+01
 260.000 -285.000  0.125200E+01
 265.000 -285.000  0.125688E+01
 270.000 -285.000  0.126175E+01
 275.000 -285.000  0.126666E+01
 280.000 -285.000  0.127154E+01
 285.000 -285.000  0.127642E+01
 290.000 -285.000  0.128130E+01
 295.000 -285.000  0.128617E+01
 300.000 -285.000  0.129102E+01
-300.000 -280.000  0.128658E+01
-295.000 -280.000  0.128165E+01
-290.000 -280.000  0.127670E+01
-285.000 -280.000  0.127174E+01
-280.000 -280.000  0.126677E+01
-275.000 -280.000  0.126179E+01
-270.000 -280.000  0.125682E+01
-265.000 -280.000  0.125184E+01
-260.000 -280.000  0.124686E+01
-255.000 -280.000  0.124187E+01
-250.000 -280.000  0.123691E+01
-245.000 -280.000  0.123194E+01
-240.000 -280.000  0.122697E+01
-235.000 -280.000  0.122200E+01
-230.000 -280.000  0.121706E+01
-225.000 -280.000  0.121213E+01
-220.000 -280.000  0.120721E+01
-215.000 -280.000  0.120231E+01
-210.000 -280.000  0.119742E+01
-205.000 -280.000  0.119256E+01
-200.000 -280.000  0.118772E+01
-195.000 -280.000  0.118292E+01
-190.000 -280.000  0.117815E+01
-185.000 -280.000  0.117341E+01
-180.000 -280.000  0.116871E+01
-175.000 -280.000  0.116406E+01
-170.000 -280.000  0.115945E+01
-165.000 -280.000  0.115489E+01
-160.000 -280.000  0.115040E+01
-155.000 -280.000  0.114595E+01
-150.000 -280.000  0.114157E+01
-145.000 -280.000  0.113725E+01
-140.000 -280.000  0.113302E+01
-135.000 -280.000  0.112886E+01
-130.000 -280.000  0.112478E+01
-125.000 -280.000  0.112080E+01
-120.000 -280.000  0.111690E+01
-115.000 -280.000  0.111311E+01
-110.000 -280.000  0.110942E+01
-105.000 -280.000  0.110584E+01
-100.000 -280.000  0.110237E+01
 -95.000 -280.000  0.109903E+01
 -90.000 -280.000  0.109582E+01
 -85.000 -280.000  0.109273E+01
 -80.000 -280.000  0.108979E+01
 -75.000 -280.000  0.108699E+01
 -70.000 -280.000  0.108434E+01
 -65.000 -280.000  0.108185E+01
 -60.000 -280.000  0.107951E+01
 -55.000 -280.000  0.107735E+01
 -50.000 -280.000  0.107535E+01
 -45.000 -280.000  0.107353E+01
 -40.000 -280.000  0.107189E+01
 -35.000 -280.000  0.107043E+01
 -30.000 -280.000  0.106916E+01
 -25.000 -280.000  0.106808E+01
 -20.000 -280.000  0.106719E+01
 -15.000 -280.000  0.106650E+01
