VARIABLE="X","Y","DISPLACEMENT"
ZONE I=121, J=121, F=POINT
85.0 	-200.0   3.2775
90.0 	-200.0   3.19
95.0 	-200.0   3.0975
100.0 	-200.0   3
105.0 	-200.0   2.8975
110.0 	-200.0   2.79
115.0 	-200.0   2.6775
120.0 	-200.0   2.56
125.0 	-200.0   2.4375
130.0 	-200.0   2.31
135.0 	-200.0   2.1775
140.0 	-200.0   2.04
145.0 	-200.0   1.8975
150.0 	-200.0   1.75
155.0 	-200.0   1.5975
160.0 	-200.0   1.44
165.0 	-200.0   1.2775
170.0 	-200.0   1.11
175.0 	-200.0   0.9375
180.0 	-200.0   0.76
185.0 	-200.0   0.5775
190.0 	-200.0   0.39
195.0 	-200.0   0.1975
200.0 	-200.0   0
205.0 	-200.0   -0.2025
210.0 	-200.0   -0.41
215.0 	-200.0   -0.6225
220.0 	-200.0   -0.84
225.0 	-200.0   -1.0625
230.0 	-200.0   -1.29
235.0 	-200.0   -1.5225
240.0 	-200.0   -1.76
245.0 	-200.0   -2.0025
250.0 	-200.0   -2.25
255.0 	-200.0   -2.5025
260.0 	-200.0   -2.76
265.0 	-200.0   -3.0225
270.0 	-200.0   -3.29
275.0 	-200.0   -3.5625
280.0 	-200.0   -3.84
285.0 	-200.0   -4.1225
290.0 	-200.0   -4.41
295.0 	-200.0   -4.7025
300.0 	-200.0   -5
-300.0 	-195.0   -5.1975
-295.0 	-195.0   -4.9
-290.0 	-195.0   -4.6075
-285.0 	-195.0   -4.32
-280.0 	-195.0   -4.0375
-275.0 	-195.0   -3.76
-270.0 	-195.0   -3.4875
-265.0 	-195.0   -3.22
-260.0 	-195.0   -2.9575
-255.0 	-195.0   -2.7
-250.0 	-195.0   -2.4475
-245.0 	-195.0   -2.2
-240.0 	-195.0   -1.9575
-235.0 	-195.0   -1.72
-230.0 	-195.0   -1.4875
-225.0 	-195.0   -1.26
-220.0 	-195.0   -1.0375
-215.0 	-195.0   -0.82
-210.0 	-195.0   -0.6075
-205.0 	-195.0   -0.4
-200.0 	-195.0   -0.1975
-195.0 	-195.0   0
-190.0 	-195.0   0.1925
-185.0 	-195.0   0.38
-180.0 	-195.0   0.5625
-175.0 	-195.0   0.74
-170.0 	-195.0   0.9125
-165.0 	-195.0   1.08
-160.0 	-195.0   1.2425
-155.0 	-195.0   1.4
-150.0 	-195.0   1.5525
-145.0 	-195.0   1.7
-140.0 	-195.0   1.8425
-135.0 	-195.0   1.98
-130.0 	-195.0   2.1125
-125.0 	-195.0   2.24
-120.0 	-195.0   2.3625
-115.0 	-195.0   2.48
-110.0 	-195.0   2.5925
-105.0 	-195.0   2.7
-100.0 	-195.0   2.8025
-95.0 	-195.0   2.9
-90.0 	-195.0   2.9925
-85.0 	-195.0   3.08
-80.0 	-195.0   3.1625
-75.0 	-195.0   3.24
-70.0 	-195.0   3.3125
-65.0 	-195.0   3.38
-60.0 	-195.0   3.4425
-55.0 	-195.0   3.5
-50.0 	-195.0   3.5525
-45.0 	-195.0   3.6
-40.0 	-195.0   3.6425
-35.0 	-195.0   3.68
-30.0 	-195.0   3.7125
-25.0 	-195.0   3.74
-20.0 	-195.0   3.7625
-15.0 	-195.0   3.78
-10.0 	-195.0   3.7925
-5.0 	-195.0   3.8
0.0 	-195.0   3.8025
5.0 	-195.0   3.8
10.0 	-195.0   3.7925
15.0 	-195.0   3.78
20.0 	-195.0   3.7625
25.0 	-195.0   3.74
30.0 	-195.0   3.7125
35.0 	-195.0   3.68
40.0 	-195.0   3.6425
45.0 	-195.0   3.6
50.0 	-195.0   3.5525
55.0 	-195.0   3.5
60.0 	-195.0   3.4425
65.0 	-195.0   3.38
70.0 	-195.0   3.3125
75.0 	-195.0   3.24
80.0 	-195.0   3.1625
85.0 	-195.0   3.08
90.0 	-195.0   2.9925
95.0 	-195.0   2.9
100.0 	-195.0   2.8025
105.0 	-195.0   2.7
110.0 	-195.0   2.5925
115.0 	-195.0   2.48
120.0 	-195.0   2.3625
125.0 	-195.0   2.24
130.0 	-195.0   2.1125
135.0 	-195.0   1.98
140.0 	-195.0   1.8425
145.0 	-195.0   1.7
150.0 	-195.0   1.5525
155.0 	-195.0   1.4
160.0 	-195.0   1.2425
165.0 	-195.0   1.08
170.0 	-195.0   0.9125
175.0 	-195.0   0.74
180.0 	-195.0   0.5625
185.0 	-195.0   0.38
190.0 	-195.0   0.1925
195.0 	-195.0   0
200.0 	-195.0   -0.1975
205.0 	-195.0   -0.4
210.0 	-195.0   -0.6075
215.0 	-195.0   -0.82
220.0 	-195.0   -1.0375
225.0 	-195.0   -1.26
230.0 	-195.0   -1.4875
235.0 	-195.0   -1.72
240.0 	-195.0   -1.9575
245.0 	-195.0   -2.2
250.0 	-195.0   -2.4475
255.0 	-195.0   -2.7
260.0 	-195.0   -2.9575
265.0 	-195.0   -3.22
270.0 	-195.0   -3.4875
275.0 	-195.0   -3.76
280.0 	-195.0   -4.0375
285.0 	-195.0   -4.32
290.0 	-195.0   -4.6075
295.0 	-195.0   -4.9
300.0 	-195.0   -5.1975
-300.0 	-190.0   -5.39
-295.0 	-190.0   -5.0925
-290.0 	-190.0   -4.8
-285.0 	-190.0   -4.5125
-280.0 	-190.0   -4.23
-275.0 	-190.0   -3.9525
-270.0 	-190.0   -3.68
-265.0 	-190.0   -3.4125
-260.0 	-190.0   -3.15
-255.0 	-190.0   -2.8925
-250.0 	-190.0   -2.64
-245.0 	-190.0   -2.3925
-240.0 	-190.0   -2.15
-235.0 	-190.0   -1.9125
-230.0 	-190.0   -1.68
-225.0 	-190.0   -1.4525
-220.0 	-190.0   -1.23
-215.0 	-190.0   -1.0125
-210.0 	-190.0   -0.8
-205.0 	-190.0   -0.5925
-200.0 	-190.0   -0.39
-195.0 	-190.0   -0.1925
-190.0 	-190.0   0
-185.0 	-190.0   0.1875
-180.0 	-190.0   0.37
-175.0 	-190.0   0.5475
-170.0 	-190.0   0.72
-165.0 	-190.0   0.8875
-160.0 	-190.0   1.05
-155.0 	-190.0   1.2075
-150.0 	-190.0   1.36
-145.0 	-190.0   1.5075
-140.0 	-190.0   1.65
-135.0 	-190.0   1.7875
-130.0 	-190.0   1.92
-125.0 	-190.0   2.0475
-120.0 	-190.0   2.17
-115.0 	-190.0   2.2875
-110.0 	-190.0   2.4
-105.0 	-190.0   2.5075
-100.0 	-190.0   2.61
-95.0 	-190.0   2.7075
-90.0 	-190.0   2.8
-85.0 	-190.0   2.8875
-80.0 	-190.0   2.97
-75.0 	-190.0   3.0475
-70.0 	-190.0   3.12
-65.0 	-190.0   3.1875
-60.0 	-190.0   3.25
-55.0 	-190.0   3.3075
-50.0 	-190.0   3.36
-45.0 	-190.0   3.4075
-40.0 	-190.0   3.45
-35.0 	-190.0   3.4875
-30.0 	-190.0   3.52
-25.0 	-190.0   3.5475
-20.0 	-190.0   3.57
-15.0 	-190.0   3.5875
-10.0 	-190.0   3.6
-5.0 	-190.0   3.6075
0.0 	-190.0   3.61
5.0 	-190.0   3.6075
10.0 	-190.0   3.6
15.0 	-190.0   3.5875
20.0 	-190.0   3.57
25.0 	-190.0   3.5475
30.0 	-190.0   3.52
35.0 	-190.0   3.4875
40.0 	-190.0   3.45
45.0 	-190.0   3.4075
50.0 	-190.0   3.36
55.0 	-190.0   3.3075
60.0 	-190.0   3.25
65.0 	-190.0   3.1875
70.0 	-190.0   3.12
75.0 	-190.0   3.0475
80.0 	-190.0   2.97
85.0 	-190.0   2.8875
90.0 	-190.0   2.8
95.0 	-190.0   2.7075
100.0 	-190.0   2.61
105.0 	-190.0   2.5075
110.0 	-190.0   2.4
115.0 	-190.0   2.2875
120.0 	-190.0   2.17
125.0 	-190.0   2.0475
130.0 	-190.0   1.92
135.0 	-190.0   1.7875
140.0 	-190.0   1.65
145.0 	-190.0   1.5075
150.0 	-190.0   1.36
155.0 	-190.0   1.2075
160.0 	-190.0   1.05
165.0 	-190.0   0.8875
170.0 	-190.0   0.72
175.0 	-190.0   0.5475
180.0 	-190.0   0.37
185.0 	-190.0   0.1875
190.0 	-190.0   0
195.0 	-190.0   -0.1925
200.0 	-190.0   -0.39
205.0 	-190.0   -0.5925
210.0 	-190.0   -0.8
215.0 	-190.0   -1.0125
220.0 	-190.0   -1.23
225.0 	-190.0   -1.4525
230.0 	-190.0   -1.68
235.0 	-190.0   -1.9125
240.0 	-190.0   -2.15
245.0 	-190.0   -2.3925
250.0 	-190.0   -2.64
255.0 	-190.0   -2.8925
260.0 	-190.0   -3.15
265.0 	-190.0   -3.4125
270.0 	-190.0   -3.68
275.0 	-190.0   -3.9525
280.0 	-190.0   -4.23
285.0 	-190.0   -4.5125
290.0 	-190.0   -4.8
295.0 	-190.0   -5.0925
300.0 	-190.0   -5.39
-300.0 	-185.0   -5.5775
-295.0 	-185.0   -5.28
-290.0 	-185.0   -4.9875
-285.0 	-185.0   -4.7
-280.0 	-185.0   -4.4175
-275.0 	-185.0   -4.14
-270.0 	-185.0   -3.8675
-265.0 	-185.0   -3.6
-260.0 	-185.0   -3.3375
-255.0 	-185.0   -3.08
-250.0 	-185.0   -2.8275
-245.0 	-185.0   -2.58
-240.0 	-185.0   -2.3375
-235.0 	-185.0   -2.1
-230.0 	-185.0   -1.8675
-225.0 	-185.0   -1.64
-220.0 	-185.0   -1.4175
-215.0 	-185.0   -1.2
-210.0 	-185.0   -0.9875
-205.0 	-185.0   -0.78
-200.0 	-185.0   -0.5775
-195.0 	-185.0   -0.38
-190.0 	-185.0   -0.1875
-185.0 	-185.0   0
-180.0 	-185.0   0.1825
-175.0 	-185.0   0.36
-170.0 	-185.0   0.5325
-165.0 	-185.0   0.7
-160.0 	-185.0   0.8625
-155.0 	-185.0   1.02
-150.0 	-185.0   1.1725
-145.0 	-185.0   1.32
-140.0 	-185.0   1.4625
-135.0 	-185.0   1.6
-130.0 	-185.0   1.7325
-125.0 	-185.0   1.86
-120.0 	-185.0   1.9825
-115.0 	-185.0   2.1
-110.0 	-185.0   2.2125
-105.0 	-185.0   2.32
-100.0 	-185.0   2.4225
-95.0 	-185.0   2.52
-90.0 	-185.0   2.6125
-85.0 	-185.0   2.7
-80.0 	-185.0   2.7825
-75.0 	-185.0   2.86
-70.0 	-185.0   2.9325
-65.0 	-185.0   3
-60.0 	-185.0   3.0625
-55.0 	-185.0   3.12
-50.0 	-185.0   3.1725
-45.0 	-185.0   3.22
-40.0 	-185.0   3.2625
-35.0 	-185.0   3.3
-30.0 	-185.0   3.3325
-25.0 	-185.0   3.36
-20.0 	-185.0   3.3825
-15.0 	-185.0   3.4
-10.0 	-185.0   3.4125
-5.0 	-185.0   3.42
0.0 	-185.0   3.4225
5.0 	-185.0   3.42
10.0 	-185.0   3.4125
15.0 	-185.0   3.4
20.0 	-185.0   3.3825
25.0 	-185.0   3.36
30.0 	-185.0   3.3325
35.0 	-185.0   3.3
40.0 	-185.0   3.2625
45.0 	-185.0   3.22
50.0 	-185.0   3.1725
55.0 	-185.0   3.12
60.0 	-185.0   3.0625
65.0 	-185.0   3
70.0 	-185.0   2.9325
75.0 	-185.0   2.86
80.0 	-185.0   2.7825
85.0 	-185.0   2.7
90.0 	-185.0   2.6125
95.0 	-185.0   2.52
100.0 	-185.0   2.4225
105.0 	-185.0   2.32
110.0 	-185.0   2.2125
115.0 	-185.0   2.1
120.0 	-185.0   1.9825
125.0 	-185.0   1.86
130.0 	-185.0   1.7325
135.0 	-185.0   1.6
140.0 	-185.0   1.4625
145.0 	-185.0   1.32
150.0 	-185.0   1.1725
155.0 	-185.0   1.02
160.0 	-185.0   0.8625
165.0 	-185.0   0.7
170.0 	-185.0   0.5325
175.0 	-185.0   0.36
180.0 	-185.0   0.1825
185.0 	-185.0   0
190.0 	-185.0   -0.1875
195.0 	-185.0   -0.38
200.0 	-185.0   -0.5775
205.0 	-185.0   -0.78
210.0 	-185.0   -0.9875
215.0 	-185.0   -1.2
220.0 	-185.0   -1.4175
225.0 	-185.0   -1.64
230.0 	-185.0   -1.8675
235.0 	-185.0   -2.1
240.0 	-185.0   -2.3375
245.0 	-185.0   -2.58
250.0 	-185.0   -2.8275
255.0 	-185.0   -3.08
260.0 	-185.0   -3.3375
265.0 	-185.0   -3.6
270.0 	-185.0   -3.8675
275.0 	-185.0   -4.14
280.0 	-185.0   -4.4175
285.0 	-185.0   -4.7
290.0 	-185.0   -4.9875
295.0 	-185.0   -5.28
300.0 	-185.0   -5.5775
-300.0 	-180.0   -5.76
-295.0 	-180.0   -5.4625
-290.0 	-180.0   -5.17
-285.0 	-180.0   -4.8825
-280.0 	-180.0   -4.6
-275.0 	-180.0   -4.3225
-270.0 	-180.0   -4.05
-265.0 	-180.0   -3.7825
-260.0 	-180.0   -3.52
-255.0 	-180.0   -3.2625
-250.0 	-180.0   -3.01
-245.0 	-180.0   -2.7625
-240.0 	-180.0   -2.52
-235.0 	-180.0   -2.2825
-230.0 	-180.0   -2.05
-225.0 	-180.0   -1.8225
-220.0 	-180.0   -1.6
-215.0 	-180.0   -1.3825
-210.0 	-180.0   -1.17
-205.0 	-180.0   -0.9625
-200.0 	-180.0   -0.76
-195.0 	-180.0   -0.5625
-190.0 	-180.0   -0.37
-185.0 	-180.0   -0.1825
-180.0 	-180.0   0
-175.0 	-180.0   0.1775
-170.0 	-180.0   0.35
-165.0 	-180.0   0.5175
-160.0 	-180.0   0.68
-155.0 	-180.0   0.8375
-150.0 	-180.0   0.99
-145.0 	-180.0   1.1375
-140.0 	-180.0   1.28
-135.0 	-180.0   1.4175
-130.0 	-180.0   1.55
-125.0 	-180.0   1.6775
-120.0 	-180.0   1.8
-115.0 	-180.0   1.9175
-110.0 	-180.0   2.03
-105.0 	-180.0   2.1375
-100.0 	-180.0   2.24
-95.0 	-180.0   2.3375
-90.0 	-180.0   2.43
-85.0 	-180.0   2.5175
-80.0 	-180.0   2.6
-75.0 	-180.0   2.6775
-70.0 	-180.0   2.75
-65.0 	-180.0   2.8175
-60.0 	-180.0   2.88
-55.0 	-180.0   2.9375
-50.0 	-180.0   2.99
-45.0 	-180.0   3.0375
-40.0 	-180.0   3.08
-35.0 	-180.0   3.1175
-30.0 	-180.0   3.15
-25.0 	-180.0   3.1775
-20.0 	-180.0   3.2
-15.0 	-180.0   3.2175
-10.0 	-180.0   3.23
-5.0 	-180.0   3.2375
0.0 	-180.0   3.24
5.0 	-180.0   3.2375
10.0 	-180.0   3.23
15.0 	-180.0   3.2175
20.0 	-180.0   3.2
25.0 	-180.0   3.1775
30.0 	-180.0   3.15
35.0 	-180.0   3.1175
40.0 	-180.0   3.08
45.0 	-180.0   3.0375
50.0 	-180.0   2.99
55.0 	-180.0   2.9375
60.0 	-180.0   2.88
65.0 	-180.0   2.8175
70.0 	-180.0   2.75
75.0 	-180.0   2.6775
80.0 	-180.0   2.6
85.0 	-180.0   2.5175
90.0 	-180.0   2.43
95.0 	-180.0   2.3375
100.0 	-180.0   2.24
105.0 	-180.0   2.1375
110.0 	-180.0   2.03
115.0 	-180.0   1.9175
120.0 	-180.0   1.8
125.0 	-180.0   1.6775
130.0 	-180.0   1.55
135.0 	-180.0   1.4175
140.0 	-180.0   1.28
145.0 	-180.0   1.1375
150.0 	-180.0   0.99
155.0 	-180.0   0.8375
160.0 	-180.0   0.68
165.0 	-180.0   0.5175
170.0 	-180.0   0.35
175.0 	-180.0   0.1775
180.0 	-180.0   0
185.0 	-180.0   -0.1825
190.0 	-180.0   -0.37
195.0 	-180.0   -0.5625
200.0 	-180.0   -0.76
205.0 	-180.0   -0.9625
210.0 	-180.0   -1.17
215.0 	-180.0   -1.3825
220.0 	-180.0   -1.6
225.0 	-180.0   -1.8225
230.0 	-180.0   -2.05
235.0 	-180.0   -2.2825
240.0 	-180.0   -2.52
245.0 	-180.0   -2.7625
250.0 	-180.0   -3.01
255.0 	-180.0   -3.2625
260.0 	-180.0   -3.52
265.0 	-180.0   -3.7825
270.0 	-180.0   -4.05
275.0 	-180.0   -4.3225
280.0 	-180.0   -4.6
285.0 	-180.0   -4.8825
290.0 	-180.0   -5.17
295.0 	-180.0   -5.4625
300.0 	-180.0   -5.76
-300.0 	-175.0   -5.9375
-295.0 	-175.0   -5.64
-290.0 	-175.0   -5.3475
-285.0 	-175.0   -5.06
-280.0 	-175.0   -4.7775
-275.0 	-175.0   -4.5
-270.0 	-175.0   -4.2275
-265.0 	-175.0   -3.96
-260.0 	-175.0   -3.6975
-255.0 	-175.0   -3.44
-250.0 	-175.0   -3.1875
-245.0 	-175.0   -2.94
-240.0 	-175.0   -2.6975
-235.0 	-175.0   -2.46
-230.0 	-175.0   -2.2275
-225.0 	-175.0   -2
-220.0 	-175.0   -1.7775
-215.0 	-175.0   -1.56
-210.0 	-175.0   -1.3475
-205.0 	-175.0   -1.14
-200.0 	-175.0   -0.9375
-195.0 	-175.0   -0.74
-190.0 	-175.0   -0.5475
-185.0 	-175.0   -0.36
-180.0 	-175.0   -0.1775
-175.0 	-175.0   0
-170.0 	-175.0   0.1725
-165.0 	-175.0   0.34
-160.0 	-175.0   0.5025
-155.0 	-175.0   0.66
-150.0 	-175.0   0.8125
-145.0 	-175.0   0.96
-140.0 	-175.0   1.1025
-135.0 	-175.0   1.24
-130.0 	-175.0   1.3725
-125.0 	-175.0   1.5
-120.0 	-175.0   1.6225
-115.0 	-175.0   1.74
-110.0 	-175.0   1.8525
-105.0 	-175.0   1.96
-100.0 	-175.0   2.0625
-95.0 	-175.0   2.16
-90.0 	-175.0   2.2525
-85.0 	-175.0   2.34
-80.0 	-175.0   2.4225
-75.0 	-175.0   2.5
-70.0 	-175.0   2.5725
-65.0 	-175.0   2.64
-60.0 	-175.0   2.7025
-55.0 	-175.0   2.76
-50.0 	-175.0   2.8125
-45.0 	-175.0   2.86
-40.0 	-175.0   2.9025
-35.0 	-175.0   2.94
-30.0 	-175.0   2.9725
-25.0 	-175.0   3
-20.0 	-175.0   3.0225
-15.0 	-175.0   3.04
-10.0 	-175.0   3.0525
-5.0 	-175.0   3.06
0.0 	-175.0   3.0625
5.0 	-175.0   3.06
10.0 	-175.0   3.0525
15.0 	-175.0   3.04
20.0 	-175.0   3.0225
25.0 	-175.0   3
30.0 	-175.0   2.9725
35.0 	-175.0   2.94
40.0 	-175.0   2.9025
45.0 	-175.0   2.86
50.0 	-175.0   2.8125
55.0 	-175.0   2.76
60.0 	-175.0   2.7025
65.0 	-175.0   2.64
70.0 	-175.0   2.5725
75.0 	-175.0   2.5
80.0 	-175.0   2.4225
85.0 	-175.0   2.34
90.0 	-175.0   2.2525
95.0 	-175.0   2.16
100.0 	-175.0   2.0625
105.0 	-175.0   1.96
110.0 	-175.0   1.8525
115.0 	-175.0   1.74
120.0 	-175.0   1.6225
125.0 	-175.0   1.5
130.0 	-175.0   1.3725
135.0 	-175.0   1.24
140.0 	-175.0   1.1025
145.0 	-175.0   0.96
150.0 	-175.0   0.8125
155.0 	-175.0   0.66
160.0 	-175.0   0.5025
165.0 	-175.0   0.34
170.0 	-175.0   0.1725
175.0 	-175.0   0
180.0 	-175.0   -0.1775
185.0 	-175.0   -0.36
190.0 	-175.0   -0.5475
195.0 	-175.0   -0.74
200.0 	-175.0   -0.9375
205.0 	-175.0   -1.14
210.0 	-175.0   -1.3475
215.0 	-175.0   -1.56
220.0 	-175.0   -1.7775
225.0 	-175.0   -2
230.0 	-175.0   -2.2275
235.0 	-175.0   -2.46
240.0 	-175.0   -2.6975
245.0 	-175.0   -2.94
250.0 	-175.0   -3.1875
255.0 	-175.0   -3.44
260.0 	-175.0   -3.6975
265.0 	-175.0   -3.96
270.0 	-175.0   -4.2275
275.0 	-175.0   -4.5
280.0 	-175.0   -4.7775
285.0 	-175.0   -5.06
290.0 	-175.0   -5.3475
295.0 	-175.0   -5.64
300.0 	-175.0   -5.9375
-300.0 	-170.0   -6.11
-295.0 	-170.0   -5.8125
-290.0 	-170.0   -5.52
-285.0 	-170.0   -5.2325
-280.0 	-170.0   -4.95
-275.0 	-170.0   -4.6725
-270.0 	-170.0   -4.4
-265.0 	-170.0   -4.1325
-260.0 	-170.0   -3.87
-255.0 	-170.0   -3.6125
-250.0 	-170.0   -3.36
-245.0 	-170.0   -3.1125
-240.0 	-170.0   -2.87
-235.0 	-170.0   -2.6325
-230.0 	-170.0   -2.4
-225.0 	-170.0   -2.1725
-220.0 	-170.0   -1.95
-215.0 	-170.0   -1.7325
-210.0 	-170.0   -1.52
-205.0 	-170.0   -1.3125
-200.0 	-170.0   -1.11
-195.0 	-170.0   -0.9125
-190.0 	-170.0   -0.72
-185.0 	-170.0   -0.5325
-180.0 	-170.0   -0.35
-175.0 	-170.0   -0.1725
-170.0 	-170.0   0
-165.0 	-170.0   0.1675
-160.0 	-170.0   0.33
-155.0 	-170.0   0.4875
-150.0 	-170.0   0.64
-145.0 	-170.0   0.7875
-140.0 	-170.0   0.93
-135.0 	-170.0   1.0675
-130.0 	-170.0   1.2
-125.0 	-170.0   1.3275
-120.0 	-170.0   1.45
-115.0 	-170.0   1.5675
-110.0 	-170.0   1.68
-105.0 	-170.0   1.7875
-100.0 	-170.0   1.89
-95.0 	-170.0   1.9875
-90.0 	-170.0   2.08
-85.0 	-170.0   2.1675
-80.0 	-170.0   2.25
-75.0 	-170.0   2.3275
-70.0 	-170.0   2.4
-65.0 	-170.0   2.4675
-60.0 	-170.0   2.53
-55.0 	-170.0   2.5875
-50.0 	-170.0   2.64
-45.0 	-170.0   2.6875
-40.0 	-170.0   2.73
-35.0 	-170.0   2.7675
-30.0 	-170.0   2.8
-25.0 	-170.0   2.8275
-20.0 	-170.0   2.85
-15.0 	-170.0   2.8675
-10.0 	-170.0   2.88
-5.0 	-170.0   2.8875
0.0 	-170.0   2.89
5.0 	-170.0   2.8875
10.0 	-170.0   2.88
15.0 	-170.0   2.8675
20.0 	-170.0   2.85
25.0 	-170.0   2.8275
30.0 	-170.0   2.8
35.0 	-170.0   2.7675
40.0 	-170.0   2.73
45.0 	-170.0   2.6875
50.0 	-170.0   2.64
55.0 	-170.0   2.5875
60.0 	-170.0   2.53
65.0 	-170.0   2.4675
70.0 	-170.0   2.4
75.0 	-170.0   2.3275
80.0 	-170.0   2.25
85.0 	-170.0   2.1675
90.0 	-170.0   2.08
95.0 	-170.0   1.9875
100.0 	-170.0   1.89
105.0 	-170.0   1.7875
110.0 	-170.0   1.68
115.0 	-170.0   1.5675
120.0 	-170.0   1.45
125.0 	-170.0   1.3275
130.0 	-170.0   1.2
135.0 	-170.0   1.0675
140.0 	-170.0   0.93
145.0 	-170.0   0.7875
150.0 	-170.0   0.64
155.0 	-170.0   0.4875
160.0 	-170.0   0.33
165.0 	-170.0   0.1675
170.0 	-170.0   0
175.0 	-170.0   -0.1725
180.0 	-170.0   -0.35
185.0 	-170.0   -0.5325
190.0 	-170.0   -0.72
195.0 	-170.0   -0.9125
200.0 	-170.0   -1.11
205.0 	-170.0   -1.3125
210.0 	-170.0   -1.52
215.0 	-170.0   -1.7325
220.0 	-170.0   -1.95
225.0 	-170.0   -2.1725
230.0 	-170.0   -2.4
235.0 	-170.0   -2.6325
240.0 	-170.0   -2.87
245.0 	-170.0   -3.1125
250.0 	-170.0   -3.36
255.0 	-170.0   -3.6125
260.0 	-170.0   -3.87
265.0 	-170.0   -4.1325
270.0 	-170.0   -4.4
275.0 	-170.0   -4.6725
280.0 	-170.0   -4.95
285.0 	-170.0   -5.2325
290.0 	-170.0   -5.52
295.0 	-170.0   -5.8125
300.0 	-170.0   -6.11
-300.0 	-165.0   -6.2775
-295.0 	-165.0   -5.98
-290.0 	-165.0   -5.6875
-285.0 	-165.0   -5.4
-280.0 	-165.0   -5.1175
-275.0 	-165.0   -4.84
-270.0 	-165.0   -4.5675
-265.0 	-165.0   -4.3
-260.0 	-165.0   -4.0375
-255.0 	-165.0   -3.78
-250.0 	-165.0   -3.5275
-245.0 	-165.0   -3.28
-240.0 	-165.0   -3.0375
-235.0 	-165.0   -2.8
-230.0 	-165.0   -2.5675
-225.0 	-165.0   -2.34
-220.0 	-165.0   -2.1175
-215.0 	-165.0   -1.9
-210.0 	-165.0   -1.6875
-205.0 	-165.0   -1.48
-200.0 	-165.0   -1.2775
-195.0 	-165.0   -1.08
-190.0 	-165.0   -0.8875
-185.0 	-165.0   -0.7
-180.0 	-165.0   -0.5175
-175.0 	-165.0   -0.34
-170.0 	-165.0   -0.1675
-165.0 	-165.0   0
-160.0 	-165.0   0.1625
-155.0 	-165.0   0.32
-150.0 	-165.0   0.4725
-145.0 	-165.0   0.62
-140.0 	-165.0   0.7625
-135.0 	-165.0   0.9
-130.0 	-165.0   1.0325
-125.0 	-165.0   1.16
-120.0 	-165.0   1.2825
-115.0 	-165.0   1.4
-110.0 	-165.0   1.5125
-105.0 	-165.0   1.62
-100.0 	-165.0   1.7225
-95.0 	-165.0   1.82
-90.0 	-165.0   1.9125
-85.0 	-165.0   2
-80.0 	-165.0   2.0825
-75.0 	-165.0   2.16
-70.0 	-165.0   2.2325
-65.0 	-165.0   2.3
-60.0 	-165.0   2.3625
-55.0 	-165.0   2.42
-50.0 	-165.0   2.4725
-45.0 	-165.0   2.52
-40.0 	-165.0   2.5625
-35.0 	-165.0   2.6
-30.0 	-165.0   2.6325
-25.0 	-165.0   2.66
-20.0 	-165.0   2.6825
-15.0 	-165.0   2.7
-10.0 	-165.0   2.7125
-5.0 	-165.0   2.72
0.0 	-165.0   2.7225
5.0 	-165.0   2.72
10.0 	-165.0   2.7125
15.0 	-165.0   2.7
20.0 	-165.0   2.6825
25.0 	-165.0   2.66
30.0 	-165.0   2.6325
35.0 	-165.0   2.6
40.0 	-165.0   2.5625
45.0 	-165.0   2.52
50.0 	-165.0   2.4725
55.0 	-165.0   2.42
60.0 	-165.0   2.3625
65.0 	-165.0   2.3
70.0 	-165.0   2.2325
75.0 	-165.0   2.16
80.0 	-165.0   2.0825
85.0 	-165.0   2
90.0 	-165.0   1.9125
95.0 	-165.0   1.82
100.0 	-165.0   1.7225
105.0 	-165.0   1.62
110.0 	-165.0   1.5125
115.0 	-165.0   1.4
120.0 	-165.0   1.2825
125.0 	-165.0   1.16
130.0 	-165.0   1.0325
135.0 	-165.0   0.9
140.0 	-165.0   0.7625
145.0 	-165.0   0.62
150.0 	-165.0   0.4725
155.0 	-165.0   0.32
160.0 	-165.0   0.1625
165.0 	-165.0   0
170.0 	-165.0   -0.1675
175.0 	-165.0   -0.34
180.0 	-165.0   -0.5175
185.0 	-165.0   -0.7
190.0 	-165.0   -0.8875
195.0 	-165.0   -1.08
200.0 	-165.0   -1.2775
205.0 	-165.0   -1.48
210.0 	-165.0   -1.6875
215.0 	-165.0   -1.9
220.0 	-165.0   -2.1175
225.0 	-165.0   -2.34
230.0 	-165.0   -2.5675
235.0 	-165.0   -2.8
240.0 	-165.0   -3.0375
245.0 	-165.0   -3.28
250.0 	-165.0   -3.5275
255.0 	-165.0   -3.78
260.0 	-165.0   -4.0375
265.0 	-165.0   -4.3
270.0 	-165.0   -4.5675
275.0 	-165.0   -4.84
280.0 	-165.0   -5.1175
285.0 	-165.0   -5.4
290.0 	-165.0   -5.6875
295.0 	-165.0   -5.98
300.0 	-165.0   -6.2775
-300.0 	-160.0   -6.44
-295.0 	-160.0   -6.1425
-290.0 	-160.0   -5.85
-285.0 	-160.0   -5.5625
-280.0 	-160.0   -5.28
-275.0 	-160.0   -5.0025
-270.0 	-160.0   -4.73
-265.0 	-160.0   -4.4625
-260.0 	-160.0   -4.2
-255.0 	-160.0   -3.9425
-250.0 	-160.0   -3.69
-245.0 	-160.0   -3.4425
-240.0 	-160.0   -3.2
-235.0 	-160.0   -2.9625
-230.0 	-160.0   -2.73
-225.0 	-160.0   -2.5025
-220.0 	-160.0   -2.28
-215.0 	-160.0   -2.0625
-210.0 	-160.0   -1.85
